time,odom_x,odom_y,odom_yaw,vel_linear,vel_angular,imu_ax,imu_ay,imu_az,imu_wx,imu_wy,imu_wz
2.0074,0.0,-0.0,0.3235,0.15,0.3,0.085,0.3364,10.0766,0.0,0.0,0.0
2.0076,0.0,-0.0,0.3235,0.15,0.3,0.085,0.3364,10.0766,0.0,0.0,0.0
2.0577,0.0,-0.0,0.3235,0.15,0.3,0.0766,0.3208,10.158,0.0,0.0,0.0
2.1076,0.0,-0.0,0.3235,0.15,0.3,1.7005,-0.2388,10.0377,0.0043,-0.0117,0.0
2.1578,0.0081,0.0027,0.3152,0.15,0.3,1.5119,0.1826,10.6901,0.0426,0.0128,-0.1
2.2078,0.0081,0.0027,0.3152,0.15,0.3,0.0599,0.1676,9.7809,0.0543,0.0383,-0.1713
2.2579,0.0207,0.0067,0.3017,0.15,0.3,-0.1383,0.1125,10.8338,0.1203,-0.017,-0.0798
2.3078,0.0255,0.0082,0.3009,0.15,0.3,0.8224,-0.4752,9.9814,-0.0458,-0.0458,0.0458
2.3577,0.033,0.0105,0.3029,0.15,0.3,-0.1215,-0.2903,9.5996,-0.1032,-0.0277,0.1064
2.4076,0.0378,0.012,0.306,0.15,0.3,-0.7835,-0.0515,8.8262,0.0255,-0.0223,0.1234
2.4578,0.0445,0.0142,0.3138,0.15,0.3,0.1413,0.2442,9.0507,0.0043,0.0149,0.1735
2.5077,0.0573,0.0184,0.3316,0.15,0.3,-0.1969,0.1718,9.9874,0.0692,0.0596,0.2203
2.5577,0.0622,0.0201,0.3399,0.15,0.3,0.7566,0.6919,11.7436,0.1181,0.0245,0.2267
2.6078,0.0693,0.0227,0.3543,0.15,0.3,0.0652,0.7679,11.9381,0.0788,0.0117,0.2426
2.6578,0.0741,0.0245,0.3635,0.15,0.3,0.4657,-0.1544,9.9653,0.016,-0.0468,0.2873
2.7078,0.0819,0.0276,0.3795,0.15,0.3,0.7494,0.1161,10.5854,0.0,0.0,0.2841
2.7584,0.0931,0.0322,0.4026,0.15,0.3,-0.0168,0.1299,10.1879,0.0,0.0415,0.282
2.8078,0.0931,0.0322,0.4026,0.15,0.3,0.1059,0.5974,9.7438,0.016,0.0372,0.2958
2.8577,0.1051,0.0375,0.4278,0.15,0.3,-0.0096,-0.0658,9.6211,0.0,0.0234,0.2884
2.9077,0.1098,0.0396,0.4375,0.15,0.3,-0.3496,-0.1927,9.0573,-0.0915,-0.0351,0.3171
2.9578,0.1169,0.043,0.4539,0.15,0.3,-0.7643,0.6554,9.921,-0.0447,0.016,0.2841
3.0077,0.1215,0.0453,0.4623,0.15,0.3,0.2652,-0.0186,9.5954,0.0,-0.0287,0.2756
3.0577,0.128,0.0486,0.4778,0.15,0.3,0.5088,0.6416,9.9389,0.0255,0.0202,0.2597
3.1077,0.1397,0.0549,0.5029,0.15,0.3,0.0605,0.6057,9.9802,0.0,0.0692,0.2735
3.1577,0.1397,0.0549,0.5029,0.15,0.3,0.6949,0.7057,12.1739,0.1277,0.0394,0.2075
3.2077,0.151,0.0612,0.5262,0.15,0.3,-0.1083,0.6859,11.4084,-0.0192,0.0426,0.2703
3.2577,0.1554,0.0638,0.5353,0.15,0.3,-0.8565,0.3849,8.433,-0.0596,-0.0575,0.2809
3.3077,0.1619,0.0677,0.5493,0.15,0.3,0.7584,-0.1502,9.9934,-0.083,-0.0128,0.2916
3.3577,0.1663,0.0704,0.5575,0.15,0.3,-0.4956,0.671,10.9313,0.0532,0.0426,0.2543
3.4078,0.1733,0.0749,0.5728,0.15,0.3,0.3825,0.6572,9.5499,0.0415,0.0319,0.2277
3.4578,0.1842,0.082,0.593,0.15,0.3,0.1844,0.3334,9.8605,0.0309,0.0426,0.2214
3.5077,0.1842,0.082,0.593,0.15,0.3,-0.6039,0.5872,8.67,-0.0468,-0.0564,0.2331
3.5579,0.1954,0.0897,0.6137,0.15,0.3,0.2933,1.5724,9.4553,-0.0426,-0.0426,0.2341
3.6078,0.1996,0.0927,0.6221,0.15,0.3,0.4064,0.0479,10.7374,0.0,-0.0202,0.2448
3.6578,0.2081,0.0989,0.637,0.15,0.3,0.0198,0.4752,9.2201,0.0202,0.0383,0.2065
3.7078,0.2122,0.102,0.6429,0.15,0.3,0.9086,0.9098,12.2074,0.0287,0.0213,0.2054
3.7579,0.2202,0.1081,0.6576,0.15,0.3,0.9888,1.8238,10.8751,0.0617,-0.0607,0.1905
3.8077,0.2242,0.1112,0.6649,0.15,0.3,0.2717,0.4549,10.2885,0.0447,-0.0085,0.1979
3.8578,0.2314,0.1169,0.6752,0.15,0.3,0.1197,0.3645,10.6087,0.0724,0.0575,0.1586
3.9078,0.2354,0.1201,0.6798,0.15,0.3,0.9571,0.9714,12.0033,0.1128,0.0436,0.1234
3.9579,0.2424,0.1259,0.6912,0.15,0.3,0.2011,0.9966,11.7334,-0.0319,-0.0458,0.216
4.008,0.2463,0.1291,0.6998,0.15,0.3,0.0628,0.6309,9.8007,0.0809,-0.0064,0.232
4.0577,0.2518,0.1338,0.712,0.15,0.3,0.7727,0.1921,10.7727,0.0,0.0245,0.265
4.1078,0.2616,0.1424,0.736,0.15,0.3,-0.3083,0.0551,10.076,0.0468,0.0404,0.2597
4.1578,0.2616,0.1424,0.736,0.15,0.3,0.3124,0.8882,10.7625,0.05,0.0713,0.2394
4.2079,0.2714,0.1515,0.7586,0.15,0.3,-0.4052,0.0988,9.6265,-0.0043,0.0234,0.2533
4.2577,0.275,0.155,0.7658,0.15,0.3,-0.3424,0.1945,8.8454,-0.0575,-0.0213,0.2714
4.3078,0.2801,0.1599,0.7801,0.15,0.3,-0.4591,0.0479,9.6498,-0.0692,-0.0074,0.2629
4.3579,0.2837,0.1635,0.7891,0.15,0.3,0.3041,0.319,9.4727,0.0404,-0.016,0.2671
4.4077,0.2893,0.1692,0.8034,0.15,0.3,0.401,-0.0563,9.6319,-0.0128,0.0085,0.2905
4.4577,0.2981,0.1785,0.8272,0.15,0.3,0.4687,0.4926,11.5921,0.0181,0.0649,0.2778
4.5078,0.2981,0.1785,0.8272,0.15,0.3,0.4447,0.6345,11.4245,0.116,0.0468,0.2809
4.5578,0.3064,0.1878,0.8521,0.15,0.3,-0.313,0.5369,10.8775,0.0564,0.0064,0.2809
4.6078,0.3097,0.1917,0.8605,0.15,0.3,-0.8266,0.2544,9.0902,-0.0585,-0.0202,0.3097
4.6577,0.3144,0.1972,0.8771,0.15,0.3,-0.1437,0.4447,8.737,-0.1149,0.0351,0.3022
4.7078,0.3225,0.2072,0.9023,0.15,0.3,-0.419,0.1838,8.1756,-0.05,0.0223,0.2884
4.7578,0.3225,0.2072,0.9023,0.15,0.3,0.2676,0.2502,8.4108,-0.0223,0.0436,0.3097
4.8078,0.3303,0.2173,0.9278,0.15,0.3,0.0168,0.0186,8.4665,0.0415,0.0266,0.2937
4.8577,0.3333,0.2214,0.9378,0.15,0.3,-0.1945,0.6177,9.8617,-0.0394,-0.0192,0.3171
4.9078,0.3378,0.2275,0.9541,0.15,0.3,-0.5596,0.7428,10.3052,-0.033,0.0415,0.3161
4.9577,0.3446,0.2374,0.9778,0.15,0.3,-0.0886,-0.1688,10.486,-0.0585,0.0,0.298
5.0078,0.3446,0.2374,0.9778,0.15,0.3,0.2113,0.1963,9.724,-0.0532,-0.0096,0.3097
5.0578,0.3521,0.249,1.007,0.15,0.3,-0.1071,-0.1903,9.6528,0.0,0.0117,0.3086
5.1077,0.3548,0.2533,1.0157,0.15,0.3,0.1173,0.1975,10.1161,0.0298,0.017,0.3012
5.1578,0.3588,0.2598,1.0321,0.15,0.3,0.2939,0.097,9.9718,0.0351,0.0468,0.2873
5.2079,0.3614,0.2642,1.0402,0.15,0.3,-0.3986,1.0241,11.1169,0.05,-0.0053,0.2756
5.2579,0.3649,0.2703,1.0544,0.15,0.3,-0.592,0.3035,9.1411,-0.0905,-0.0138,0.299
5.3078,0.3674,0.2748,1.0628,0.15,0.3,0.1221,-0.2747,9.505,-0.0064,0.0319,0.2799
5.3577,0.3718,0.2827,1.0815,0.15,0.3,0.2442,-0.0503,8.5826,-0.0053,0.0149,0.2852
5.408,0.3775,0.2938,1.1045,0.15,0.3,0.2089,-0.1059,9.7378,0.05,0.0202,0.2767
5.4579,0.3797,0.2983,1.1129,0.15,0.3,0.4669,0.8547,11.4102,0.0936,0.0192,0.2799
5.5078,0.3831,0.3053,1.1289,0.15,0.3,-0.5914,0.7943,11.0002,-0.0138,0.0245,0.3001
5.5579,0.3853,0.3099,1.1375,0.15,0.3,0.3855,0.0563,10.1418,0.0053,-0.0287,0.2746
5.6079,0.3883,0.3165,1.1523,0.15,0.3,0.6141,0.2035,10.2466,0.0372,-0.0192,0.2948
5.6578,0.3933,0.3282,1.1781,0.15,0.3,-0.9607,0.1107,8.5569,-0.0819,0.0202,0.2969
5.7079,0.3933,0.3282,1.1781,0.15,0.3,0.5034,0.1676,8.5353,0.0,0.0,0.2958
5.7579,0.3982,0.3404,1.2033,0.15,0.3,0.4453,0.1598,8.655,0.0,0.0596,0.2863
5.8078,0.4,0.3452,1.2119,0.15,0.3,-1.0606,0.5782,9.0082,-0.0192,-0.0106,0.2905
5.8577,0.4029,0.3532,1.2297,0.15,0.3,-0.486,0.3944,8.6167,-0.1405,0.0245,0.3203
5.9077,0.4046,0.3581,1.2388,0.15,0.3,0.9008,0.2825,10.5542,-0.0607,0.0309,0.2948
5.9577,0.407,0.365,1.2551,0.15,0.3,0.8942,0.1945,10.4956,0.0607,-0.0404,0.2884
6.0077,0.411,0.3779,1.2825,0.15,0.3,0.6159,-0.0054,11.2551,0.0043,0.0287,0.299
6.0579,0.411,0.3779,1.2825,0.15,0.3,0.3879,0.7129,11.9572,0.116,-0.0245,0.2788
6.1078,0.4146,0.3906,1.3083,0.15,0.3,0.5926,1.2288,12.7126,0.1213,0.033,0.2895
6.1578,0.4159,0.3956,1.3178,0.15,0.3,0.0868,-0.1167,10.6632,-0.0394,0.0,0.2692
6.2078,0.4179,0.4036,1.3338,0.15,0.3,0.5387,0.2658,10.2621,-0.0117,-0.0106,0.2756
6.2578,0.4191,0.4086,1.3421,0.15,0.3,0.1748,0.1083,9.1028,-0.0064,0.0394,0.2969
6.3079,0.4207,0.4158,1.3581,0.15,0.3,0.5614,-0.0868,9.0585,0.0,0.0266,0.2767
6.3577,0.4234,0.4289,1.3835,0.15,0.3,0.0311,0.674,11.9339,0.1117,0.0138,0.2692
6.4077,0.4234,0.4289,1.3835,0.15,0.3,-0.4848,1.0959,9.9288,-0.0074,-0.0394,0.3012
6.4577,0.4255,0.4409,1.406,0.15,0.3,0.4238,0.975,12.2278,0.0245,-0.0117,0.2735
6.5076,0.4263,0.446,1.416,0.15,0.3,0.5704,-0.2113,10.7631,-0.0245,0.0106,0.2809
6.5578,0.4275,0.4543,1.4321,0.15,0.3,0.4896,0.1796,9.7965,0.0266,-0.017,0.2916
6.6078,0.4292,0.4672,1.4576,0.15,0.3,0.5997,0.8589,11.303,0.0511,0.0564,0.2873
6.6578,0.4292,0.4672,1.4576,0.15,0.3,0.4938,0.9601,12.0141,0.1224,0.0192,0.2799
6.7078,0.4304,0.4793,1.4817,0.15,0.3,0.319,0.7584,11.2438,0.0724,0.0734,0.2873
6.7579,0.4309,0.4845,1.4911,0.15,0.3,-0.9559,0.0778,10.1335,-0.066,-0.0234,0.3065
6.8077,0.4314,0.4924,1.5072,0.15,0.3,0.3926,0.1814,9.6151,-0.0639,-0.017,0.2948
6.8577,0.4317,0.4975,1.5159,0.15,0.3,0.4423,-0.0084,9.2901,0.0043,0.0521,0.2916
6.9078,0.4321,0.5047,1.5316,0.15,0.3,0.4782,0.0652,8.9818,-0.0394,0.0234,0.3033
6.9579,0.4324,0.5173,1.5565,0.15,0.3,0.6027,0.1077,10.2651,0.0947,0.0362,0.2927
7.0077,0.4324,0.5224,1.5665,0.15,0.3,-0.2777,0.6949,11.5137,0.0788,0.0532,0.2831
7.0578,0.4324,0.5303,1.5823,0.15,0.3,0.3298,0.5453,10.4273,0.0692,0.017,0.2916
7.1078,0.4323,0.5355,1.5907,0.15,0.3,0.5207,0.1035,9.8372,-0.05,0.0,0.3044
7.1577,0.4321,0.5437,1.6086,0.15,0.3,1.06,0.1927,10.5459,0.0096,-0.0202,0.2852
7.2079,0.4314,0.5569,1.6342,0.15,0.3,0.1359,0.2382,8.9591,0.0362,0.0298,0.2895
7.2578,0.4314,0.5569,1.6342,0.15,0.3,0.1694,0.0575,10.1909,0.0521,0.0266,0.2831
7.3079,0.4305,0.5694,1.6569,0.15,0.3,0.1981,0.243,8.3785,-0.0138,0.0213,0.2682
7.3578,0.43,0.5745,1.666,0.15,0.3,-0.1867,0.8182,11.7424,0.0,0.0383,0.2682
7.4078,0.4293,0.5817,1.6779,0.15,0.3,-0.7248,0.3029,8.5264,-0.0713,-0.0117,0.2767
7.4577,0.4288,0.5867,1.6853,0.15,0.3,0.0946,0.7649,9.5038,-0.0096,0.0351,0.2618
7.5077,0.4277,0.5951,1.7026,0.15,0.3,0.1173,0.1251,8.9866,0.0404,0.0106,0.2575
7.5577,0.4259,0.6074,1.7233,0.15,0.3,0.483,0.562,10.1041,0.1415,0.033,0.2394
7.6077,0.4259,0.6074,1.7233,0.15,0.3,-0.152,0.6632,11.5724,0.099,0.0479,0.2458
7.6578,0.4238,0.6202,1.7463,0.15,0.3,0.2173,0.5896,10.6614,0.0841,0.0192,0.2746
7.7078,0.4229,0.6252,1.7559,0.15,0.3,0.3166,0.1389,10.0742,-0.0681,0.0,0.2895
7.7578,0.4215,0.6324,1.769,0.15,0.3,0.3106,-0.1903,9.5038,-0.0639,-0.0404,0.3076
7.8077,0.4187,0.6457,1.7944,0.15,0.3,0.3591,0.3118,9.0315,0.0149,0.0,0.2799
7.8578,0.4187,0.6457,1.7944,0.15,0.3,0.0377,0.1484,10.1293,0.0255,0.0234,0.2671
7.9079,0.4158,0.6578,1.8161,0.15,0.3,0.2616,0.6207,9.8108,0.0,0.0277,0.2533
7.9578,0.4158,0.6578,1.8161,0.15,0.3,0.2981,0.4705,11.7813,0.0628,0.0756,0.2661
8.0078,0.4126,0.67,1.8393,0.15,0.3,0.2352,1.0959,9.9096,0.0181,0.0,0.2735
8.0578,0.4112,0.675,1.8474,0.15,0.3,0.3687,0.6752,10.5369,0.0245,0.0,0.3022
8.1077,0.4086,0.6837,1.8663,0.15,0.3,0.0712,-0.0108,9.8611,0.0298,-0.0192,0.2661
8.1579,0.4071,0.6886,1.8743,0.15,0.3,0.7548,0.7769,11.8256,0.1032,0.0628,0.2182
8.2078,0.4035,0.6998,1.895,0.15,0.3,-0.0581,0.8452,11.2593,0.0745,0.0043,0.2618
8.2578,0.4018,0.7047,1.9046,0.15,0.3,0.8565,0.3825,10.5082,0.0617,-0.0085,0.2565
8.3079,0.3986,0.7138,1.9214,0.15,0.3,0.0982,0.3555,10.6817,0.0128,0.0351,0.2597
8.3578,0.3968,0.7186,1.9308,0.15,0.3,0.0299,0.7751,11.0768,0.1639,0.0617,0.232
8.4077,0.3943,0.7252,1.9425,0.15,0.3,0.2149,0.7805,10.647,0.0372,0.0851,0.2714
8.458,0.3897,0.7365,1.9638,0.15,0.3,0.0622,0.018,9.7743,0.1373,0.066,0.2437
8.5078,0.3877,0.7412,1.9716,0.15,0.3,0.1305,0.9595,9.1315,-0.0234,-0.0277,0.2448
8.5577,0.3841,0.7496,1.9884,0.15,0.3,-0.9319,0.2095,9.019,-0.0245,-0.0202,0.2586
8.6077,0.3821,0.7541,1.9978,0.15,0.3,0.1035,0.4747,10.0353,0.067,0.0458,0.2554
8.6577,0.3778,0.7634,2.0137,0.15,0.3,-0.0204,0.6207,10.7452,0.0692,0.049,0.2554
8.7078,0.3755,0.768,2.0231,0.15,0.3,-0.6027,0.9206,10.6955,0.0,-0.0043,0.2746
8.7577,0.3709,0.7773,2.0438,0.15,0.3,0.1077,0.5567,9.645,-0.0756,0.0106,0.2767
8.8077,0.3686,0.7818,2.0534,0.15,0.3,-0.2089,0.4818,11.1839,0.0681,0.0468,0.2703
8.8578,0.3636,0.7911,2.074,0.15,0.3,-0.6141,0.6063,8.9741,-0.0383,-0.0319,0.2884
8.9078,0.3636,0.7911,2.074,0.15,0.3,-1.1157,0.9379,8.7472,-0.1043,-0.0245,0.2863
8.9579,0.357,0.8027,2.0979,0.15,0.3,0.4884,1.4515,9.73,0.0309,-0.0415,0.2618
9.0077,0.3544,0.8071,2.1071,0.15,0.3,0.0096,0.5154,9.8061,0.0936,-0.0074,0.2501
9.0578,0.3505,0.8136,2.1209,0.15,0.3,-0.8122,-0.3639,9.0872,0.0128,0.0,0.2852
9.1078,0.3478,0.8179,2.1295,0.15,0.3,0.6488,0.8918,12.0458,0.0841,0.0255,0.1745
9.1577,0.3434,0.8249,2.1403,0.15,0.3,0.2682,0.5794,12.8227,0.0458,0.0468,0.2607
9.2079,0.3361,0.836,2.1631,0.15,0.3,-0.8039,0.097,9.5235,-0.049,-0.0309,0.2703
9.2577,0.3361,0.836,2.1631,0.15,0.3,1.0295,0.179,10.4758,-0.0319,0.0,0.2916
9.3077,0.3289,0.8465,2.1886,0.15,0.3,0.3615,-0.1706,10.3328,-0.0458,0.0213,0.2916
9.3578,0.3259,0.8506,2.1979,0.15,0.3,0.5435,0.4202,9.1105,0.0053,0.0447,0.2533
9.4078,0.3209,0.8574,2.2138,0.15,0.3,-0.2891,0.759,11.0115,0.0575,0.0511,0.2661
9.4577,0.3178,0.8616,2.2231,0.15,0.3,-0.9325,0.4711,8.8502,-0.0649,-0.0532,0.2937
9.5077,0.3132,0.8674,2.2378,0.15,0.3,-1.0463,0.9846,8.828,-0.0543,-0.0372,0.2905
9.558,0.3052,0.8773,2.2623,0.15,0.3,-0.5237,0.9475,8.9495,-0.0809,-0.0255,0.2873
9.6077,0.3052,0.8773,2.2623,0.15,0.3,0.0575,0.6871,9.593,0.1022,-0.017,0.2703
9.6577,0.2965,0.8876,2.2874,0.15,0.3,-0.2382,-0.1161,9.1476,0.0468,0.0255,0.2724
9.7078,0.2932,0.8914,2.2952,0.15,0.3,0.0293,1.3174,10.7637,0.0745,0.0,0.2724
9.7579,0.2877,0.8975,2.3119,0.15,0.3,-0.0862,0.9744,12.0452,0.0394,0.0341,0.2756
9.8077,0.2842,0.9013,2.3215,0.15,0.3,0.6554,-0.0012,10.6326,0.0106,-0.0362,0.2629
9.8579,0.2791,0.9066,2.3347,0.15,0.3,0.8829,0.2412,10.4471,0.0085,-0.0043,0.2788
9.9077,0.27,0.9159,2.3598,0.15,0.3,0.3543,0.1299,10.1736,0.0043,0.0085,0.2895
9.9578,0.27,0.9159,2.3598,0.15,0.3,0.4519,0.3885,10.5961,0.1032,0.0287,0.2884
10.0078,0.2611,0.9245,2.3836,0.15,0.3,0.3675,-0.1041,9.4427,-0.0298,0.0213,0.2958
10.0579,0.2573,0.9281,2.3925,0.15,0.3,-0.5321,1.3761,11.3814,0.0713,-0.0181,0.2746
10.1078,0.2515,0.9334,2.409,0.15,0.3,-0.3855,0.99,10.2424,-0.0298,-0.0106,0.2958
10.1578,0.2476,0.9369,2.4182,0.15,0.3,0.9756,0.0916,10.9505,-0.0383,-0.0149,0.2852
10.2078,0.2415,0.9422,2.4344,0.15,0.3,0.4884,-0.0611,8.7747,-0.0692,0.0319,0.3065
10.2578,0.2312,0.9508,2.46,0.15,0.3,0.3819,0.4495,10.3639,0.1096,0.0223,0.2831
10.3078,0.2272,0.954,2.4691,0.15,0.3,0.3508,1.0325,12.0159,0.1213,0.0064,0.2756
10.3578,0.2208,0.959,2.4859,0.15,0.3,-0.2574,0.9607,12.2296,0.0436,0.0404,0.3001
10.4078,0.2167,0.9622,2.4947,0.15,0.3,0.1784,0.3986,10.1161,-0.0234,-0.0426,0.2895
10.4578,0.2081,0.9685,2.5176,0.15,0.3,0.6261,0.4411,10.41,0.017,0.0117,0.299
10.5079,0.204,0.9714,2.5281,0.15,0.3,0.1059,0.3843,9.894,0.0064,0.066,0.3022
10.5579,0.1952,0.9774,2.5484,0.15,0.3,0.2729,1.0517,11.2366,-0.0617,-0.0043,0.2873
10.6077,0.191,0.9803,2.5584,0.15,0.3,0.2556,0.5872,9.4427,-0.0532,0.0,0.2788
10.6577,0.1833,0.9852,2.5763,0.15,0.3,1.0074,0.3627,9.8497,0.0149,-0.0043,0.2884
10.7077,0.179,0.9879,2.5864,0.15,0.3,0.2622,0.9206,10.2933,0.0777,0.05,0.2863
10.7578,0.1722,0.9921,2.6026,0.15,0.3,0.1658,0.5399,10.0568,0.0745,0.0234,0.2724
10.8077,0.1677,0.9947,2.6125,0.15,0.3,-0.7739,0.6219,9.0998,-0.0798,-0.0341,0.3076
10.8578,0.1615,0.9983,2.6267,0.15,0.3,-0.8356,0.756,9.2703,-0.0979,-0.0074,0.2884
10.9077,0.1502,1.0045,2.6526,0.15,0.3,0.0156,-0.2059,9.2883,0.0074,-0.0043,0.3097
10.9578,0.1502,1.0045,2.6526,0.15,0.3,0.4926,0.3543,8.8538,-0.0223,0.0298,0.299
11.0078,0.1388,1.0104,2.6779,0.15,0.3,0.0168,0.0688,9.3386,0.05,0.0,0.3001
11.0578,0.1343,1.0126,2.6873,0.15,0.3,0.7362,1.1911,11.8465,0.0851,0.0266,0.2767
11.1078,0.126,1.0166,2.7063,0.15,0.3,-1.2707,0.7847,9.4774,-0.0404,-0.0223,0.2895
11.1577,0.1214,1.0187,2.7154,0.15,0.3,0.7284,0.2221,10.4034,0.0085,-0.0521,0.2724
11.2077,0.1146,1.0217,2.7302,0.15,0.3,0.7135,0.5836,10.3046,-0.0245,-0.0053,0.2884
11.2579,0.1099,1.0238,2.7388,0.15,0.3,0.2322,0.1209,9.4338,0.0106,0.0436,0.2927
11.3079,0.1018,1.0271,2.7575,0.15,0.3,-0.5399,1.1833,10.8577,0.0841,0.05,0.2852
11.3579,0.0895,1.0319,2.7843,0.15,0.3,-0.0329,0.8715,11.9159,0.099,0.0,0.2916
11.4079,0.0846,1.0337,2.7939,0.15,0.3,-0.4112,0.3334,9.0441,-0.0809,-0.0458,0.3193
11.4578,0.0773,1.0363,2.8101,0.15,0.3,-0.677,0.3669,9.1004,-0.1043,-0.0096,0.3086
11.5079,0.0725,1.0379,2.8201,0.15,0.3,-0.3328,0.0874,9.235,0.0106,0.017,0.3012
11.5578,0.0657,1.0401,2.8343,0.15,0.3,0.4537,0.0982,8.8753,-0.0734,0.0404,0.3054
11.6079,0.0534,1.0439,2.8604,0.15,0.3,0.0946,0.3926,9.763,0.0341,0.0479,0.2927
11.658,0.0534,1.0439,2.8604,0.15,0.3,0.5758,1.0415,12.238,0.1213,0.0,0.2735
11.7078,0.0413,1.0472,2.8852,0.15,0.3,0.4262,0.9313,12.0135,0.0128,0.0479,0.2852
11.7579,0.0364,1.0484,2.895,0.15,0.3,0.2765,0.2269,10.2562,0.0117,-0.0532,0.2682
11.8078,0.0285,1.0504,2.9101,0.15,0.3,0.325,0.6177,9.8797,-0.066,0.0117,0.2969
11.8577,0.0235,1.0515,2.9187,0.15,0.3,0.4747,0.1856,9.7151,-0.0192,0.0596,0.2937
11.9078,0.0162,1.0531,2.9346,0.15,0.3,-0.2149,0.3508,9.2165,0.0085,0.0266,0.3012
11.9579,0.0035,1.0556,2.9591,0.15,0.3,0.1083,0.1664,9.8797,0.0702,0.0362,0.2778
12.0079,-0.0015,1.0565,2.9686,0.15,0.3,-0.1227,1.4341,11.1588,0.0639,-0.0436,0.2863
12.0577,-0.0097,1.0579,2.9847,0.15,0.3,-0.2041,0.8338,9.9701,-0.1011,0.0,0.3076
12.1079,-0.0148,1.0587,2.9947,0.15,0.3,-0.1664,0.2304,8.913,0.0,0.0234,0.2703
12.1577,-0.0222,1.0597,3.0084,0.15,0.3,0.5806,0.3891,9.4816,-0.0096,0.0372,0.2937
12.2078,-0.0355,1.0613,3.0339,0.15,0.3,0.6817,0.9505,11.904,0.0841,0.0628,0.2873
12.2577,-0.0355,1.0613,3.0339,0.15,0.3,0.5573,1.0403,12.2715,0.1181,-0.0117,0.2799
12.3078,-0.0479,1.0625,3.0593,0.15,0.3,0.1604,-0.155,9.0555,-0.0617,0.0617,0.315
12.3577,-0.053,1.0629,3.0693,0.15,0.3,-1.1516,0.3681,8.4048,-0.116,-0.0085,0.3033
12.4078,-0.0609,1.0634,3.0851,0.15,0.3,0.3753,-0.0335,10.7619,-0.0479,0.0319,0.3065
12.4577,-0.066,1.0637,3.0942,0.15,0.3,0.2903,0.4052,9.59,0.0053,0.0553,0.3076
12.5077,-0.0745,1.064,3.1129,0.15,0.3,0.0664,0.0802,8.6066,0.0,0.0341,0.3107
12.5577,-0.0869,1.0642,3.1386,0.15,0.3,0.067,1.503,11.9339,0.1075,0.0223,0.3044
12.6078,-0.0869,1.0642,3.1386,0.15,0.3,-0.0209,1.564,11.0085,0.0862,-0.0404,0.299
12.6577,-0.1,1.0641,-3.1179,0.15,0.3,-0.4076,0.9367,10.6159,-0.083,-0.0096,0.3107
12.7077,-0.1051,1.0639,-3.109,0.15,0.3,0.3741,0.0748,10.8134,-0.0096,-0.0064,0.2788
12.7577,-0.1126,1.0636,-3.0936,0.15,0.3,0.6434,0.3657,10.3693,0.0064,-0.0277,0.282
12.8078,-0.1176,1.0633,-3.0835,0.15,0.3,0.4944,0.8529,10.8056,0.0649,0.0564,0.2927
12.8577,-0.1259,1.0628,-3.0676,0.15,0.3,0.1957,1.1504,12.3307,0.1256,-0.0277,0.2809
12.9077,-0.1383,1.0617,-3.0428,0.15,0.3,-0.9505,0.9236,9.0196,-0.0979,0.0,0.315
12.9577,-0.1383,1.0617,-3.0428,0.15,0.3,-1.227,0.4214,8.9669,-0.0926,-0.0106,0.3022
13.0077,-0.1511,1.0603,-3.018,0.15,0.3,-0.3496,0.9391,8.8292,-0.1064,0.0043,0.3033
13.0577,-0.1561,1.0596,-3.0092,0.15,0.3,0.4166,0.0628,9.0848,0.0043,0.049,0.2916
13.1077,-0.1649,1.0584,-2.9906,0.15,0.3,0.3065,0.3083,10.158,0.0128,0.0298,0.2927
13.1577,-0.17,1.0576,-2.9821,0.15,0.3,-0.5255,0.4902,10.0006,-0.049,0.0287,0.3193
13.2077,-0.1803,1.0558,-2.959,0.15,0.3,-0.656,0.4627,8.3731,-0.0724,-0.0394,0.3076
13.2577,-0.1854,1.0549,-2.9503,0.15,0.3,0.0724,0.3807,8.9759,0.0149,-0.0149,0.2884
13.3077,-0.1962,1.0526,-2.9269,0.15,0.3,-0.1628,0.0305,9.1937,0.0756,0.017,0.2873
13.3577,-0.2011,1.0515,-2.9172,0.15,0.3,0.6829,1.318,12.4235,0.1149,-0.0192,0.2756
13.4077,-0.2115,1.0491,-2.8962,0.15,0.3,-0.4244,-0.0479,9.8761,-0.0479,-0.0074,0.2969
13.4577,-0.2164,1.0478,-2.8861,0.15,0.3,0.5962,0.2963,9.7839,0.0415,-0.0138,0.2969
13.5077,-0.2245,1.0456,-2.8697,0.15,0.3,0.4028,0.0198,9.0351,-0.05,0.0575,0.3118
13.5577,-0.2295,1.0442,-2.8595,0.15,0.3,-0.4543,0.7649,10.9313,-0.0192,0.0,0.3022
13.6078,-0.238,1.0416,-2.842,0.15,0.3,-0.2687,1.1516,10.2388,0.0202,0.0085,0.2948
13.6577,-0.243,1.0401,-2.8317,0.15,0.3,0.0227,0.1969,9.2003,-0.0053,0.0436,0.3022
13.7077,-0.2523,1.037,-2.8123,0.15,0.3,0.5279,0.2933,8.9573,0.0,0.0074,0.2852
13.7577,-0.2572,1.0353,-2.8039,0.15,0.3,0.0772,0.9266,11.8812,0.0905,0.0202,0.2724
13.8077,-0.2647,1.0326,-2.7879,0.15,0.3,-0.0796,1.0846,11.8806,0.0851,0.0096,0.2703
